2025-04-14 20:18:01, Pitch: -0.45, Roll: -2.24, Temp: 36.02°C
2025-04-14 20:18:02, Pitch: -0.45, Roll: -1.79, Temp: 37.00°C
2025-04-14 20:18:03, Pitch: 0.00, Roll: -1.80, Temp: 36.02°C
2025-04-14 20:18:04, Pitch: 0.00, Roll: -1.79, Temp: 37.00°C
2025-04-14 20:18:05, Pitch: 0.00, Roll: -1.79, Temp: 36.51°C
2025-04-14 20:18:07, Pitch: 0.00, Roll: -1.82, Temp: 36.51°C
2025-04-14 20:18:08, Pitch: 0.00, Roll: -1.80, Temp: 36.51°C
2025-04-14 20:18:09, Pitch: -0.45, Roll: -2.68, Temp: 36.02°C
2025-04-14 20:18:10, Pitch: 0.00, Roll: -2.24, Temp: 36.51°C
2025-04-14 20:18:12, Pitch: 0.00, Roll: -2.25, Temp: 35.54°C
2025-04-14 20:18:13, Pitch: 0.00, Roll: -2.25, Temp: 36.51°C
2025-04-14 20:18:14, Pitch: -0.45, Roll: -1.80, Temp: 37.49°C
2025-04-14 20:18:15, Pitch: 0.00, Roll: -1.79, Temp: 37.00°C
2025-04-14 20:18:16, Pitch: -0.45, Roll: -1.82, Temp: 36.51°C
2025-04-14 20:18:18, Pitch: 0.00, Roll: -1.79, Temp: 36.02°C
2025-04-14 20:18:19, Pitch: 0.00, Roll: -1.79, Temp: 36.02°C
2025-04-14 20:18:20, Pitch: 0.00, Roll: -1.80, Temp: 36.02°C
2025-04-14 20:18:21, Pitch: 0.00, Roll: -2.24, Temp: 36.51°C
2025-04-14 20:18:23, Pitch: 0.00, Roll: -1.79, Temp: 37.00°C
2025-04-14 20:18:24, Pitch: 0.00, Roll: -2.24, Temp: 36.02°C
2025-04-14 20:18:25, Pitch: -0.45, Roll: -1.34, Temp: 37.00°C
2025-04-14 20:18:26, Pitch: 0.00, Roll: -2.25, Temp: 37.00°C
2025-04-14 20:18:27, Pitch: -0.45, Roll: -2.25, Temp: 36.51°C
2025-04-14 20:18:29, Pitch: -0.45, Roll: -2.25, Temp: 36.51°C
2025-04-14 20:18:30, Pitch: 0.00, Roll: -2.17, Temp: 36.02°C
2025-04-14 20:18:31, Pitch: -0.45, Roll: -2.27, Temp: 36.51°C
2025-04-14 20:18:32, Pitch: 0.00, Roll: -2.24, Temp: 36.51°C
2025-04-14 20:18:33, Pitch: -0.45, Roll: -1.82, Temp: 37.00°C
2025-04-14 20:18:35, Pitch: 0.00, Roll: -1.36, Temp: 36.02°C
2025-04-14 20:18:36, Pitch: 0.00, Roll: -1.36, Temp: 36.51°C
2025-04-14 20:18:37, Pitch: -0.45, Roll: -1.80, Temp: 35.54°C
2025-04-14 20:18:38, Pitch: 0.00, Roll: -1.80, Temp: 36.02°C
2025-04-14 20:18:40, Pitch: 0.00, Roll: -1.80, Temp: 36.02°C
2025-04-14 20:18:41, Pitch: 0.00, Roll: -1.80, Temp: 36.02°C
2025-04-14 20:18:42, Pitch: 0.00, Roll: -1.79, Temp: 37.00°C
2025-04-14 20:18:43, Pitch: 0.00, Roll: -2.25, Temp: 35.54°C
2025-04-14 20:18:44, Pitch: 0.00, Roll: -1.88, Temp: 36.51°C
2025-04-14 20:18:46, Pitch: 0.00, Roll: -2.25, Temp: 36.02°C
2025-04-14 20:18:47, Pitch: -0.45, Roll: -1.79, Temp: 36.51°C
2025-04-14 20:18:48, Pitch: 0.00, Roll: -2.25, Temp: 36.02°C
2025-04-14 20:18:49, Pitch: -0.45, Roll: -1.79, Temp: 37.00°C
2025-04-14 20:18:51, Pitch: 0.00, Roll: -2.24, Temp: 36.02°C
2025-04-14 20:18:52, Pitch: 0.00, Roll: -1.79, Temp: 36.51°C
2025-04-14 20:18:53, Pitch: 0.00, Roll: -1.31, Temp: 37.00°C
2025-04-14 20:18:54, Pitch: 0.00, Roll: -1.78, Temp: 37.00°C
2025-04-14 20:18:55, Pitch: 0.00, Roll: -1.80, Temp: 36.02°C
2025-04-14 20:18:57, Pitch: -0.45, Roll: -2.24, Temp: 36.51°C
2025-04-14 20:18:58, Pitch: 0.00, Roll: -2.25, Temp: 36.51°C
2025-04-14 20:18:59, Pitch: 0.00, Roll: -1.80, Temp: 37.00°C
2025-04-14 20:19:00, Pitch: 0.00, Roll: -1.79, Temp: 37.00°C
2025-04-14 20:19:02, Pitch: 0.00, Roll: -1.35, Temp: 37.00°C
2025-04-14 20:19:03, Pitch: 0.00, Roll: -1.80, Temp: 37.00°C
2025-04-14 20:19:04, Pitch: 0.00, Roll: -2.25, Temp: 36.02°C
2025-04-14 20:19:05, Pitch: 0.00, Roll: -2.25, Temp: 37.49°C
2025-04-14 20:19:06, Pitch: -0.45, Roll: -2.27, Temp: 36.02°C
2025-04-14 20:19:08, Pitch: 0.00, Roll: -1.79, Temp: 35.54°C
2025-04-14 20:19:09, Pitch: 0.00, Roll: -2.25, Temp: 37.00°C
2025-04-14 20:19:10, Pitch: -0.45, Roll: -1.79, Temp: 36.51°C
2025-04-14 20:19:11, Pitch: -0.45, Roll: -1.80, Temp: 37.00°C
2025-04-14 20:19:12, Pitch: 0.00, Roll: -1.80, Temp: 37.00°C
2025-04-14 20:19:14, Pitch: -0.45, Roll: -1.80, Temp: 36.02°C
2025-04-14 20:19:15, Pitch: 0.00, Roll: -1.35, Temp: 37.00°C
2025-04-14 20:19:16, Pitch: -0.45, Roll: -1.82, Temp: 36.51°C
2025-04-14 20:19:17, Pitch: 0.00, Roll: -1.80, Temp: 36.02°C
2025-04-14 20:19:19, Pitch: 0.00, Roll: -1.80, Temp: 36.02°C
2025-04-14 20:19:20, Pitch: -0.45, Roll: -2.25, Temp: 36.02°C
2025-04-14 20:19:21, Pitch: 0.00, Roll: -2.25, Temp: 36.51°C
2025-04-14 20:19:22, Pitch: 0.00, Roll: -2.27, Temp: 35.54°C
2025-04-14 20:19:23, Pitch: -0.45, Roll: -1.82, Temp: 35.54°C
2025-04-14 20:19:25, Pitch: -0.45, Roll: -2.25, Temp: 37.49°C
2025-04-14 20:19:26, Pitch: 0.00, Roll: -2.24, Temp: 37.00°C
2025-04-14 20:19:27, Pitch: -0.45, Roll: -2.25, Temp: 36.51°C
2025-04-14 20:19:28, Pitch: 0.00, Roll: -1.79, Temp: 37.49°C
2025-04-14 20:19:30, Pitch: -0.45, Roll: -1.35, Temp: 37.00°C
2025-04-14 20:19:31, Pitch: 0.00, Roll: -1.80, Temp: 36.51°C
2025-04-14 20:19:32, Pitch: 0.00, Roll: -2.25, Temp: 36.51°C
2025-04-14 20:19:33, Pitch: 0.00, Roll: -1.80, Temp: 37.00°C
2025-04-14 20:19:35, Pitch: -0.45, Roll: -1.80, Temp: 36.51°C
2025-04-14 20:19:37, Pitch: 0.00, Roll: -2.24, Temp: 36.02°C
2025-04-14 20:19:38, Pitch: 0.00, Roll: -2.24, Temp: 36.51°C
2025-04-14 20:19:39, Pitch: -0.45, Roll: -1.79, Temp: 37.00°C
2025-04-14 20:19:40, Pitch: 0.00, Roll: -1.80, Temp: 36.51°C
